Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths
2011,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,92,481065,87,26
2011,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,125,549570,96,30
2011,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Metropolitan,158,608702,106,53
2011,Unintentional Injury,Alaska,AK,10,0-54,Floating,Metropolitan,164,392121,65,99
2011,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Metropolitan,168,905993,149,23
2011,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Metropolitan,197,817781,139,63
2011,Unintentional Injury,Idaho,ID,10,0-54,Floating,Metropolitan,198,794270,127,71
2011,Unintentional Injury,Delaware,DE,3,0-54,Floating,Metropolitan,210,657439,112,98
2011,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Metropolitan,236,761483,132,111
2011,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,274,1332445,221,53
2011,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,350,1460583,240,110
2011,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Metropolitan,393,1027890,169,224
2011,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Metropolitan,454,1339190,221,233
2011,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Metropolitan,484,1031162,170,314
2011,Unintentional Injury,Utah,UT,8,0-54,Floating,Metropolitan,488,2066982,315,173
2011,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Metropolitan,519,797734,137,382
2011,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Metropolitan,562,2475161,425,137
2011,Unintentional Injury,Oregon,OR,10,0-54,Floating,Metropolitan,573,2363566,400,173
2011,Unintentional Injury,Nevada,NV,9,0-54,Floating,Metropolitan,623,1873449,313,310
2011,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Metropolitan,630,3134595,528,102
2011,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,688,4270163,729,43
2011,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,740,1897569,319,421
2011,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Metropolitan,763,1856582,305,458
2011,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Metropolitan,822,3148510,531,291
2011,Unintentional Injury,Colorado,CO,8,0-54,Floating,Metropolitan,975,3421994,573,402
2011,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,1073,4761355,826,257
2011,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,1093,2871883,478,615
2011,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Metropolitan,1112,2884842,485,627
2011,Unintentional Injury,Indiana,IN,5,0-54,Floating,Metropolitan,1122,3798742,631,491
2011,Unintentional Injury,Virginia,VA,3,0-54,Floating,Metropolitan,1123,5376426,915,208
2011,Unintentional Injury,Alabama,AL,4,0-54,Floating,Metropolitan,1126,2694641,453,673
2011,Unintentional Injury,Washington,WA,10,0-54,Floating,Metropolitan,1128,4615206,782,346
2011,Unintentional Injury,Missouri,MO,7,0-54,Floating,Metropolitan,1227,3314058,557,670
2011,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Metropolitan,1351,3674198,618,733
2011,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Metropolitan,1449,4556107,746,703
2011,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Metropolitan,1492,6525428,1114,378
2011,Unintentional Injury,Michigan,MI,5,0-54,Floating,Metropolitan,1647,5949620,1003,644
2011,Unintentional Injury,Georgia,GA,4,0-54,Floating,Metropolitan,1660,6327528,1049,611
2011,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Metropolitan,1681,5650600,946,735
2011,Unintentional Injury,Illinois,IL,5,0-54,Floating,Metropolitan,1961,8639178,1449,512
2011,Unintentional Injury,Ohio,OH,5,0-54,Floating,Metropolitan,2247,6684825,1128,1119
2011,Unintentional Injury,New York,NY,2,0-54,Floating,Metropolitan,2574,13419056,2306,268
2011,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Metropolitan,2816,8042316,1378,1438
2011,Unintentional Injury,Florida,FL,4,0-54,Floating,Metropolitan,4367,12772300,2196,2171
2011,Unintentional Injury,Texas,TX,6,0-54,Floating,Metropolitan,4625,18079858,2928,1697
2011,Unintentional Injury,California,CA,9,0-54,Floating,Metropolitan,5788,28513831,4767,1021
2012,Unintentional Injury,Vermont,VT,1,0-54,Floating,Metropolitan,30,159023,29,2
2012,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Metropolitan,41,263808,46,5
2012,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Metropolitan,54,127740,22,32
2012,Unintentional Injury,Montana,MT,8,0-54,Floating,Metropolitan,74,256385,45,30
2012,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Metropolitan,88,292398,50,38
2012,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,96,492896,91,28
2012,Unintentional Injury,Alaska,AK,10,0-54,Floating,Metropolitan,141,394296,68,73
2012,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,154,544777,99,55
2012,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Metropolitan,163,603658,110,53
2012,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Metropolitan,168,825184,146,23
2012,Unintentional Injury,Idaho,ID,10,0-54,Floating,Metropolitan,193,797292,133,60
2012,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Metropolitan,195,911952,155,40
2012,Unintentional Injury,Delaware,DE,3,0-54,Floating,Metropolitan,211,658903,116,95
2012,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Metropolitan,249,754781,137,117
2012,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,294,1336945,231,66
2012,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,369,1461053,249,120
2012,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Metropolitan,395,1027812,176,219
2012,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Metropolitan,426,1343616,230,196
2012,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Metropolitan,432,793750,142,290
2012,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Metropolitan,469,1025332,176,293
2012,Unintentional Injury,Utah,UT,8,0-54,Floating,Metropolitan,508,2085481,329,179
2012,Unintentional Injury,Oregon,OR,10,0-54,Floating,Metropolitan,579,2364338,417,162
2012,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Metropolitan,596,2464672,442,154
2012,Unintentional Injury,Nevada,NV,9,0-54,Floating,Metropolitan,604,1883488,328,276
2012,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Metropolitan,621,3137382,550,71
2012,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,729,4284214,763,36
2012,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Metropolitan,759,1863073,318,441
2012,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,815,1897918,331,484
2012,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Metropolitan,827,3134101,550,277
2012,Unintentional Injury,Colorado,CO,8,0-54,Floating,Metropolitan,944,3448598,602,342
2012,Unintentional Injury,Alabama,AL,4,0-54,Floating,Metropolitan,991,2691156,470,521
2012,Unintentional Injury,Virginia,VA,3,0-54,Floating,Metropolitan,1027,5413529,959,79
2012,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,1029,4771856,863,183
2012,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Metropolitan,1067,2896850,506,561
2012,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,1087,2873470,496,591
2012,Unintentional Injury,Indiana,IN,5,0-54,Floating,Metropolitan,1118,3790238,655,463
2012,Unintentional Injury,Missouri,MO,7,0-54,Floating,Metropolitan,1125,3297667,577,548
2012,Unintentional Injury,Washington,WA,10,0-54,Floating,Metropolitan,1128,4630415,816,312
2012,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Metropolitan,1287,3691704,647,640
2012,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Metropolitan,1422,4570867,780,642
2012,Unintentional Injury,Michigan,MI,5,0-54,Floating,Metropolitan,1614,5905533,1038,576
2012,Unintentional Injury,Georgia,GA,4,0-54,Floating,Metropolitan,1631,6363439,1101,530
2012,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Metropolitan,1640,6510472,1162,478
2012,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Metropolitan,1647,5677500,992,655
2012,Unintentional Injury,Illinois,IL,5,0-54,Floating,Metropolitan,2107,8585581,1500,607
2012,Unintentional Injury,Ohio,OH,5,0-54,Floating,Metropolitan,2331,6637764,1167,1164
2012,Unintentional Injury,New York,NY,2,0-54,Floating,Metropolitan,2711,13417093,2400,313
2012,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Metropolitan,2827,8000962,1427,1400
2012,Unintentional Injury,Florida,FL,4,0-54,Floating,Metropolitan,3986,12859269,2306,1680
2012,Unintentional Injury,Texas,TX,6,0-54,Floating,Metropolitan,4513,18277180,3085,1428
2012,Unintentional Injury,California,CA,9,0-54,Floating,Metropolitan,5654,28588963,4979,715
2013,Unintentional Injury,Vermont,VT,1,0-54,Floating,Metropolitan,39,158306,30,9
2013,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Metropolitan,45,272810,49,4
2013,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Metropolitan,70,130067,23,47
2013,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Metropolitan,79,296728,53,28
2013,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,84,504423,97,21
2013,Unintentional Injury,Montana,MT,8,0-54,Floating,Metropolitan,100,257514,47,53
2013,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,135,538940,103,36
2013,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Metropolitan,137,917636,162,1
2013,Unintentional Injury,Alaska,AK,10,0-54,Floating,Metropolitan,151,395870,71,80
2013,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Metropolitan,156,597744,114,44
2013,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Metropolitan,172,829809,152,20
2013,Unintentional Injury,Delaware,DE,3,0-54,Floating,Metropolitan,226,657438,121,105
2013,Unintentional Injury,Idaho,ID,10,0-54,Floating,Metropolitan,242,801808,139,103
2013,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Metropolitan,269,748819,141,129
2013,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,306,1343168,241,65
2013,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,349,1459484,259,90
2013,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Metropolitan,371,1023973,183,188
2013,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Metropolitan,395,1348707,241,154
2013,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Metropolitan,413,1014665,182,233
2013,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Metropolitan,465,789664,147,318
2013,Unintentional Injury,Utah,UT,8,0-54,Floating,Metropolitan,486,2109377,346,141
2013,Unintentional Injury,Oregon,OR,10,0-54,Floating,Metropolitan,525,2370052,436,94
2013,Unintentional Injury,Nevada,NV,9,0-54,Floating,Metropolitan,623,1890170,344,279
2013,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Metropolitan,651,3140059,573,78
2013,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Metropolitan,719,2449800,460,259
2013,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,730,1896035,345,385
2013,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,758,4284350,796,30
2013,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Metropolitan,766,1876331,333,433
2013,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Metropolitan,874,3117307,571,303
2013,Unintentional Injury,Colorado,CO,8,0-54,Floating,Metropolitan,925,3485444,634,291
2013,Unintentional Injury,Alabama,AL,4,0-54,Floating,Metropolitan,992,2683715,489,503
2013,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Metropolitan,1037,2912973,532,505
2013,Unintentional Injury,Missouri,MO,7,0-54,Floating,Metropolitan,1089,3288106,600,489
2013,Unintentional Injury,Virginia,VA,3,0-54,Floating,Metropolitan,1124,5437311,1003,130
2013,Unintentional Injury,Washington,WA,10,0-54,Floating,Metropolitan,1144,4654825,854,292
2013,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,1212,2874423,518,694
2013,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,1213,4771522,901,320
2013,Unintentional Injury,Indiana,IN,5,0-54,Floating,Metropolitan,1251,3789861,683,568
2013,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Metropolitan,1323,3695625,675,648
2013,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Metropolitan,1497,4588297,817,680
2013,Unintentional Injury,Georgia,GA,4,0-54,Floating,Metropolitan,1631,6372400,1149,482
2013,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Metropolitan,1648,6488166,1209,448
2013,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Metropolitan,1680,5708800,1041,639
2013,Unintentional Injury,Michigan,MI,5,0-54,Floating,Metropolitan,1762,5863651,1075,687
2013,Unintentional Injury,Illinois,IL,5,0-54,Floating,Metropolitan,1982,8524549,1556,426
2013,Unintentional Injury,Ohio,OH,5,0-54,Floating,Metropolitan,2353,6608539,1211,1142
2013,Unintentional Injury,New York,NY,2,0-54,Floating,Metropolitan,2734,13394692,2502,234
2013,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Metropolitan,2762,7945145,1479,1283
2013,Unintentional Injury,Florida,FL,4,0-54,Floating,Metropolitan,3835,12919803,2417,1418
2013,Unintentional Injury,Texas,TX,6,0-54,Floating,Metropolitan,4558,18474668,3248,1310
2013,Unintentional Injury,California,CA,9,0-54,Floating,Metropolitan,6018,28599721,5198,820
2014,Unintentional Injury,Vermont,VT,1,0-54,Floating,Metropolitan,35,157776,30,8
2014,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Metropolitan,47,277772,50,3
2014,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Metropolitan,55,130213,23,32
2014,Unintentional Injury,Montana,MT,8,0-54,Floating,Metropolitan,67,257654,47,20
2014,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Metropolitan,81,299743,53,28
2014,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,99,515139,99,25
2014,Unintentional Injury,Alaska,AK,10,0-54,Floating,Metropolitan,154,395183,70,84
2014,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,183,535493,102,82
2014,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Metropolitan,187,834740,153,36
2014,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Metropolitan,208,923909,163,48
2014,Unintentional Injury,Idaho,ID,10,0-54,Floating,Metropolitan,219,810130,141,78
2014,Unintentional Injury,Delaware,DE,3,0-54,Floating,Metropolitan,240,657675,121,119
2014,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Metropolitan,243,593433,113,132
2014,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Metropolitan,274,746642,141,134
2014,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,294,1352268,242,61
2014,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,368,1460401,258,110
2014,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Metropolitan,370,1021503,183,187
2014,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Metropolitan,452,1351521,241,211
2014,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Metropolitan,485,783746,146,339
2014,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Metropolitan,502,1003429,180,322
2014,Unintentional Injury,Utah,UT,8,0-54,Floating,Metropolitan,568,2131165,351,217
2014,Unintentional Injury,Nevada,NV,9,0-54,Floating,Metropolitan,585,1911603,349,236
2014,Unintentional Injury,Oregon,OR,10,0-54,Floating,Metropolitan,604,2382218,440,164
2014,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Metropolitan,619,3144759,573,46
2014,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Metropolitan,661,1886062,335,326
2014,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,706,4291065,796,20
2014,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Metropolitan,733,2433457,456,279
2014,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,819,1895303,345,474
2014,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Metropolitan,847,3103905,568,279
2014,Unintentional Injury,Colorado,CO,8,0-54,Floating,Metropolitan,990,3529954,643,347
2014,Unintentional Injury,Alabama,AL,4,0-54,Floating,Metropolitan,1037,2677794,488,549
2014,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Metropolitan,1072,2931066,535,537
2014,Unintentional Injury,Missouri,MO,7,0-54,Floating,Metropolitan,1156,3279405,597,559
2014,Unintentional Injury,Washington,WA,10,0-54,Floating,Metropolitan,1184,4690593,862,322
2014,Unintentional Injury,Virginia,VA,3,0-54,Floating,Metropolitan,1204,5454366,1006,212
2014,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,1231,2873404,518,713
2014,Unintentional Injury,Indiana,IN,5,0-54,Floating,Metropolitan,1287,3785274,681,606
2014,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Metropolitan,1401,4625655,825,576
2014,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Metropolitan,1415,3710064,677,738
2014,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,1498,4779499,902,603
2014,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Metropolitan,1573,6470444,1205,368
2014,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Metropolitan,1669,5740908,1048,621
2014,Unintentional Injury,Georgia,GA,4,0-54,Floating,Metropolitan,1735,6408317,1157,578
2014,Unintentional Injury,Michigan,MI,5,0-54,Floating,Metropolitan,1805,5829031,1068,737
2014,Unintentional Injury,Illinois,IL,5,0-54,Floating,Metropolitan,2084,8464241,1547,537
2014,Unintentional Injury,Ohio,OH,5,0-54,Floating,Metropolitan,2635,6582686,1204,1431
2014,Unintentional Injury,New York,NY,2,0-54,Floating,Metropolitan,2651,13396719,2503,149
2014,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Metropolitan,2936,7901526,1469,1467
2014,Unintentional Injury,Florida,FL,4,0-54,Floating,Metropolitan,4230,13051350,2443,1787
2014,Unintentional Injury,Texas,TX,6,0-54,Floating,Metropolitan,4658,18766057,3305,1353
2014,Unintentional Injury,California,CA,9,0-54,Floating,Metropolitan,5990,28756882,5242,765
2015,Unintentional Injury,Vermont,VT,1,0-54,Floating,Metropolitan,51,157006,31,21
2015,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Metropolitan,57,130387,24,33
2015,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Metropolitan,71,283114,53,19
2015,Unintentional Injury,Montana,MT,8,0-54,Floating,Metropolitan,76,257598,49,27
2015,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Metropolitan,80,299410,55,25
2015,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,110,525535,105,36
2015,Unintentional Injury,Alaska,AK,10,0-54,Floating,Metropolitan,144,393542,73,71
2015,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Metropolitan,176,837220,160,21
2015,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Metropolitan,201,930132,171,32
2015,Unintentional Injury,Idaho,ID,10,0-54,Floating,Metropolitan,216,817024,148,68
2015,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,220,530837,106,114
2015,Unintentional Injury,Delaware,DE,3,0-54,Floating,Metropolitan,269,657631,126,144
2015,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Metropolitan,306,741497,146,160
2015,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,308,1360254,254,54
2015,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Metropolitan,325,589411,117,209
2015,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,381,1460769,270,111
2015,Unintentional Injury,Mississippi,MS,4,0-54,Floating,Metropolitan,394,1017962,190,204
2015,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Metropolitan,437,1355097,253,184
2015,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Metropolitan,481,991412,186,295
2015,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Metropolitan,550,778120,151,399
2015,Unintentional Injury,Utah,UT,8,0-54,Floating,Metropolitan,603,2161162,372,231
2015,Unintentional Injury,Oregon,OR,10,0-54,Floating,Metropolitan,628,2408968,465,163
2015,Unintentional Injury,Nevada,NV,9,0-54,Floating,Metropolitan,679,1937256,370,309
2015,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Metropolitan,680,3142775,596,90
2015,Unintentional Injury,Oklahoma,OK,6,0-54,Floating,Metropolitan,708,1901309,351,357
2015,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,810,4278866,828,40
2015,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Metropolitan,827,2409637,471,356
2015,Unintentional Injury,Wisconsin,WI,5,0-54,Floating,Metropolitan,906,3090355,589,317
2015,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,971,1892401,359,612
2015,Unintentional Injury,Colorado,CO,8,0-54,Floating,Metropolitan,1064,3584959,681,383
2015,Unintentional Injury,Alabama,AL,4,0-54,Floating,Metropolitan,1126,2667254,508,618
2015,Unintentional Injury,Missouri,MO,7,0-54,Floating,Metropolitan,1209,3272425,621,588
2015,Unintentional Injury,Washington,WA,10,0-54,Floating,Metropolitan,1246,4738776,908,338
2015,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Metropolitan,1249,2954995,563,686
2015,Unintentional Injury,Virginia,VA,3,0-54,Floating,Metropolitan,1273,5456459,1050,233
2015,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,1284,2871075,539,745
2015,Unintentional Injury,Indiana,IN,5,0-54,Floating,Metropolitan,1370,3780290,710,660
2015,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Metropolitan,1522,4655604,868,654
2015,Unintentional Injury,Tennessee,TN,4,0-54,Floating,Metropolitan,1542,3722547,709,833
2015,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Metropolitan,1777,6434597,1250,528
2015,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,1821,4780971,942,889
2015,Unintentional Injury,North Carolina,NC,4,0-54,Floating,Metropolitan,1858,5772016,1101,757
2015,Unintentional Injury,Georgia,GA,4,0-54,Floating,Metropolitan,1909,6450099,1217,692
2015,Unintentional Injury,Michigan,MI,5,0-54,Floating,Metropolitan,1983,5797482,1109,874
2015,Unintentional Injury,Illinois,IL,5,0-54,Floating,Metropolitan,2103,8391100,1601,502
2015,Unintentional Injury,New York,NY,2,0-54,Floating,Metropolitan,3045,13352793,2602,443
2015,Unintentional Injury,Ohio,OH,5,0-54,Floating,Metropolitan,3111,6554132,1251,1860
2015,Unintentional Injury,Pennsylvania,PA,3,0-54,Floating,Metropolitan,3356,7861233,1523,1833
2015,Unintentional Injury,Texas,TX,6,0-54,Floating,Metropolitan,4802,19062046,3505,1297
2015,Unintentional Injury,Florida,FL,4,0-54,Floating,Metropolitan,4947,13200815,2578,2369
2015,Unintentional Injury,California,CA,9,0-54,Floating,Metropolitan,6269,28798083,5488,781
2005,Unintentional Injury,Delaware,DE,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2005,Unintentional Injury,"District ofColumbia",DC,3,0-54,Floating,Nonmetropolitan,.,.,.,.
2005,Unintentional Injury,New Jersey,NJ,2,0-54,Floating,Nonmetropolitan,.,.,.,.
2005,Unintentional Injury,Rhode Island,RI,1,0-54,Floating,Nonmetropolitan,.,.,.,.
2005,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,15,71227,12,5
2005,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,25,103463,17,11
2005,Unintentional Injury,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,40,137877,22,19
2005,Unintentional Injury,Hawaii,HI,9,0-54,Floating,Nonmetropolitan,57,169991,27,30
2005,Unintentional Injury,Utah,UT,8,0-54,Floating,Nonmetropolitan,74,214974,32,42
2005,Unintentional Injury,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,92,240018,38,54
2005,Unintentional Injury,Nevada,NV,9,0-54,Floating,Nonmetropolitan,102,181099,28,74
2005,Unintentional Injury,Vermont,VT,1,0-54,Floating,Nonmetropolitan,106,301481,49,58
2005,Unintentional Injury,Alaska,AK,10,0-54,Floating,Nonmetropolitan,115,184706,29,86
2005,Unintentional Injury,New Hampshire,NH,1,0-54,Floating,Nonmetropolitan,132,360928,59,75
2005,Unintentional Injury,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,145,273820,44,101
2005,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,153,390605,64,89
2005,Unintentional Injury,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,158,316834,50,108
2005,Unintentional Injury,Nebraska,NE,7,0-54,Floating,Nonmetropolitan,163,486246,76,87
2005,Unintentional Injury,Idaho,ID,10,0-54,Floating,Nonmetropolitan,181,390924,61,120
2005,Unintentional Injury,Oregon,OR,10,0-54,Floating,Nonmetropolitan,181,445790,71,110
2005,Unintentional Injury,Montana,MT,8,0-54,Floating,Nonmetropolitan,191,447326,72,119
2005,Unintentional Injury,Arizona,AZ,9,0-54,Floating,Nonmetropolitan,205,245784,37,168
2005,Unintentional Injury,Colorado,CO,8,0-54,Floating,Nonmetropolitan,220,494784,80,140
2005,Unintentional Injury,Washington,WA,10,0-54,Floating,Nonmetropolitan,233,475177,76,157
2005,Unintentional Injury,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,241,505139,82,160
2005,Unintentional Injury,New York,NY,2,0-54,Floating,Nonmetropolitan,249,1050273,169,81
2005,Unintentional Injury,Minnesota,MN,5,0-54,Floating,Nonmetropolitan,274,883077,140,134
2005,Unintentional Injury,California,CA,9,0-54,Floating,Nonmetropolitan,300,592348,96,204
2005,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,305,932507,147,158
2005,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,313,695706,109,204
2005,Unintentional Injury,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,316,555380,87,229
2005,Unintentional Injury,Florida,FL,4,0-54,Floating,Nonmetropolitan,320,493335,79,241
2005,Unintentional Injury,New Mexico,NM,6,0-54,Floating,Nonmetropolitan,325,503062,78,247
2005,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,343,585015,91,252
2005,Unintentional Injury,Virginia,VA,3,0-54,Floating,Nonmetropolitan,372,741890,120,252
2005,Unintentional Injury,Illinois,IL,5,0-54,Floating,Nonmetropolitan,393,1109245,177,216
2005,Unintentional Injury,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,400,829208,130,270
2005,Unintentional Injury,Indiana,IN,5,0-54,Floating,Nonmetropolitan,423,1101946,172,251
2005,Unintentional Injury,Alabama,AL,4,0-54,Floating,Nonmetropolitan,433,847800,133,300
